,,,,,,,,,商品销量报表,,,,,,,,,
"门店名称:青花椒砂锅鱼",,,,,,,,,,,,,,,,,,,
"查询条件:门店:[青花椒成山巴春店(CS003001121),（停用）青花椒五角场合生汇店(8000808),（闭店）青花椒上滨国际店(CS003007869),青花椒浦东三钢里店(8004234),鲜行者杭州城西银泰店(CS009033532),青花椒徐汇光启城店(8004161),（闭店）青花椒世茂广场店(CS009006656),（闭店）青花椒扫码点餐测试店(CS010016238),（闭店）青花椒中环百联店(160206),青花椒颛桥万达店(CS003025525),（闭店）青花椒南京环宇城店(CS003012827),青花椒杨浦合生汇店(CS003030444),（闭店）青花椒办公室仓库(C2015556),（闭店）青花椒嘉定万达店(CS009006658),（闭店）青花椒周浦万达店(C8021649),鲜行者三林新达汇店(CS009006659),（闭店）青花椒镇江苏宁广场店(CS003025998),（闭店）青花椒浦东九六店(8011190),（闭店）青花椒川沙百联店(CS009002776),青花椒新世界新丸中心店(C8016125),青花椒颛桥龙湖店(CS003012826),鲜行者北外滩来福士店(CS009049357),青花椒紫荆广场店(8000678),青花椒南京新百店(CS003011786),（闭店）青花椒九亭金地店(CS003007870),（闭店）青花椒砂锅鱼LCM店(CS009006661),青花椒南桥百联店(CS009006663),（闭店）青花椒南京景枫店(CS009016291),青花椒金山百联店(C8010488),鲜行者凯德虹口龙之梦店(8001670),（闭店）青花椒南通中南城店(CS009005145),鲜行者江桥万达店(CS003025999),青花椒南方百联店(CS003011785),（闭店）青花椒长寿巴春店(8000705),（闭店）青花椒浦东文峰店(160203),鲜行者打浦桥日月光店(8005333),（闭店）空前拼烤鱼【世茂店】(CS009037253),青花椒莘庄龙之梦店(8000530),（闭店）青花椒七宝凯德店(8005478),(闭店)青花椒宝山龙湖店(8011336),（闭店）青花椒测试门店(176277),（闭店）青花椒曹杨店(8002738),（闭店）青花椒南京印象汇店(CS003001122),鲜行者啦啦宝都店(CS003031114),青花椒川食山语颛桥龙湖店 (CS009061227),青花椒徐汇日月光店(CS009006664),（闭店）青花椒南通万象城店(CS009006660),（闭店）青花椒宝山万达店(CS009014647),青花椒松江地中海店(167521),（闭店）青花椒南京水游城店(CS003005211),青花椒松江万达店(CS003023325),青花椒长宁龙之梦店(CS003011787),（闭店）青花椒北京长楹龙湖店(CS003028292),（闭店）青花椒静安大融城店(C8024722),（闭店）青花椒南通文峰店(8010053),青花椒松江鹿都店(8005703),（闭店）青花椒滨江万科店(CS009004314),青花椒杭州湖滨银泰城店(CS003015701),（闭店）青花椒虹桥南丰城店(163080),（闭店）青花椒崇明万达店(CS003024218),（闭店）青花椒青浦宝龙店(CS009006662),（闭店）青花椒我格广场店(CS009000641),（闭店）青花椒浦东米岛店(8002827),（闭店）不二君世茂广场店(CS003031009)]; 商品分类:[全部]; 商品:[全部]; 时间范围:[""2026-02-01"",""2026-02-28""]; 是否显示套餐子商品数量:是; 商品名称多选:; 区域:全部; 交易类型:销售; 销售渠道:全部; 商品属性:[赠品,单品,套餐,自定义套餐,自定义单品,套餐子商品,其他]; 排序方式:数量; 展示维度:按商品+点单方式汇总; 商品分类多选:; 是否显示套餐子商品金额:是; 菜单名称:",,,,,,,,,,,,,,,,,,,
"门店名称","商品分类","收入分组","商品编码","商品名称","规格","商品类型","点单方式","单卖数量(不含套餐子商品)","数量(含套餐子商品)","退货数量(不含套餐子商品)","套餐内销量","单位","销售单价","销售金额","折后金额","分摊优惠","实退金额","实收",
"青花椒杭州湖滨银泰城店","其他_外卖",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"个",7.00,7.00,7.00,1.71,0.00,5.29,
"青花椒杭州湖滨银泰城店","招牌必点",,"","响口三脆",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",69.00,69.00,0.00,0.00,0.00,0.00,
"青花椒杭州湖滨银泰城店","热卖推荐",,"","川式鲍鱼小炒肉",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",59.00,59.00,0.00,0.00,0.00,0.00,
"青花椒杭州湖滨银泰城店","其他_外卖",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"个",11.50,11.50,11.50,3.89,0.00,7.61,
"青花椒杭州湖滨银泰城店","招牌砂锅鱼-外",,"","#沸腾麻辣水煮鱼(大份)#",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",158.00,158.00,158.00,40.70,0.00,117.30,
"青花椒杭州湖滨银泰城店","超值海鲜套餐",,"","【2个】蒜蓉粉丝蒸超大生蚝",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",24.00,24.00,24.00,14.36,0.00,9.64,
"青花椒杭州湖滨银泰城店","其他",,"","大打包盒",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"个",3.00,3.00,0.00,0.00,0.00,0.00,
"青花椒杭州湖滨银泰城店","招牌飞饼",,"","巧克力飞饼",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",22.00,22.00,0.00,0.00,0.00,0.00,
"青花椒杭州湖滨银泰城店","热卖推荐",,"","五彩小炒",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",32.00,32.00,0.00,0.00,0.00,0.00,
"青花椒杭州湖滨银泰城店","酒水饮料",,"","无糖可乐",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"听",6.00,6.00,0.00,0.00,0.00,0.00,
"青花椒杭州湖滨银泰城店","三大绝活",,"","凤梨排骨",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",58.00,58.00,0.00,0.00,0.00,0.00,
"青花椒松江地中海店","其他_外卖",,"","#需要餐具#",,"餐饮商品","单品",1541.00,1541.00,0.00,0.00,"份",0.20,308.20,308.20,155.38,0.00,152.82,
"青花椒松江地中海店","其他-外",,"","#无需餐具#",,"餐饮商品","单品",1144.00,1144.00,0.00,0.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒松江地中海店","主食甜品点心",,"","米饭",,"餐饮商品","单品",1035.00,1035.00,0.00,0.00,"份",3.00,3105.00,3101.22,124.38,0.00,2976.84,
"青花椒松江地中海店","主食甜品点心",,"","米饭",,"餐饮商品","套餐子商品",0.00,1005.00,0.00,1005.00,"份",3.00,3015.00,3056.34,485.50,0.00,2570.84,
"青花椒松江地中海店","其他-外",,"","打包盒",,"餐饮商品","单品",691.00,691.00,0.00,0.00,"份",2.50,1727.50,1727.50,865.47,0.00,862.03,
"青花椒松江地中海店","主食点心-外",,"","#米饭#",,"餐饮商品","套餐子商品",0.00,621.00,0.00,621.00,"份",3.00,1863.00,2205.66,1150.57,0.00,1055.09,
"青花椒松江地中海店","单人份鱼_外卖",,"","#招牌青花椒味(单人份)#",,"餐饮商品","单品",573.00,573.00,0.00,0.00,"份",58.00,33234.00,33234.00,16427.07,0.00,16806.93,
"青花椒松江地中海店","饮料-外",,"","#百事可乐#",,"餐饮商品","套餐子商品",0.00,517.00,0.00,517.00,"瓶",6.00,3102.00,3107.42,1716.64,0.00,1390.78,
"青花椒松江地中海店","主食点心-外",,"","#米饭#",,"餐饮商品","单品",476.00,476.00,0.00,0.00,"份",3.00,1428.00,1428.00,580.49,0.00,847.51,
"青花椒松江地中海店","其他-外",,"","打包盒",,"餐饮商品","单品",423.00,423.00,0.00,0.00,"份",1.00,423.00,423.00,238.83,0.00,184.17,
"青花椒松江地中海店","鱼锅伴侣",,"106","娃娃菜",,"餐饮商品","单品",338.00,338.00,0.00,0.00,"份",8.00,2704.00,2701.60,135.18,0.00,2566.42,
"青花椒松江地中海店","酒水&饮料",,"","红宝石石榴汁",,"餐饮商品","套餐子商品",0.00,324.00,0.00,324.00,"扎",26.00,8424.00,8482.97,1471.80,0.00,7011.17,
"青花椒松江地中海店","单人份鱼_外卖",,"","#招牌青花椒味(单人份)+米饭#",,"餐饮商品","单品",313.00,313.00,0.00,0.00,"份",58.00,18154.00,18154.00,9070.27,0.00,9083.73,
"青花椒松江地中海店","砂锅鱼",,"","招牌青花椒鱼(微麻微辣)(小份活鱼现做)","小份活鱼现做","餐饮商品","单品",294.00,294.00,0.00,0.00,"份",128.00,37632.00,37632.00,1090.05,0.00,36541.95,
"青花椒松江地中海店","鱼锅伴侣",,"106","娃娃菜",,"餐饮商品","套餐子商品",0.00,284.00,0.00,284.00,"份",8.00,2272.00,2299.23,337.29,0.00,1961.94,
"青花椒松江地中海店","单人份鱼_外卖",,"","#招牌青花椒味(单人份)#",,"餐饮商品","套餐子商品",0.00,273.00,0.00,273.00,"份",58.00,15834.00,15225.05,8450.22,0.00,6774.83,
"青花椒松江地中海店","热菜系列",,"","白灼生菜",,"餐饮商品","套餐子商品",0.00,270.00,0.00,270.00,"份",18.00,4860.00,4908.79,682.84,0.00,4225.95,
"青花椒松江地中海店","手工炸品",,"","摇滚小酥肉",,"餐饮商品","套餐子商品",0.00,264.00,0.00,264.00,"份",22.00,5808.00,5860.53,869.13,0.00,4991.40,
"青花椒松江地中海店","招牌飞饼",,"502","香蕉飞饼",,"餐饮商品","单品",263.00,263.00,0.00,0.00,"个",25.00,6575.00,6572.00,396.45,0.00,6175.55,
"青花椒松江地中海店","外卖套餐",,"","#招牌青花椒鱼可乐单人套餐#",,"餐饮套餐商品","套餐",253.00,253.00,0.00,0.00,"份",64.00,16192.00,16192.00,9156.55,0.00,7035.45,
"青花椒松江地中海店","其他-外",,"","打包盒",,"餐饮商品","单品",253.00,253.00,0.00,0.00,"份",2.00,506.00,506.00,263.00,0.00,243.00,
"青花椒松江地中海店","砂锅鱼",,"","招牌青花椒鱼(微麻微辣)(大份活鱼现做)","大份活鱼现做","餐饮商品","单品",245.00,245.00,0.00,0.00,"份",168.00,41160.00,41089.44,1914.23,0.00,39175.21,
"青花椒松江地中海店","单人份鱼_外卖",,"","#招牌青花椒味(单人份)+米饭#",,"餐饮商品","套餐子商品",0.00,244.00,0.00,244.00,"份",58.00,14152.00,13685.22,7378.92,0.00,6306.30,
"青花椒松江地中海店","鱼锅伴侣",,"","峨边脆笋",,"餐饮商品","套餐子商品",0.00,240.00,0.00,240.00,"份",12.00,2880.00,2913.66,388.70,0.00,2524.96,
"青花椒松江地中海店","其他-外",,"","打包盒",,"餐饮商品","单品",223.00,223.00,0.00,0.00,"份",3.50,780.50,780.50,395.19,0.00,385.31,
"青花椒松江地中海店","鱼锅伴侣",,"","莴笋",,"餐饮商品","单品",212.00,212.00,0.00,0.00,"份",10.00,2120.00,2115.50,117.37,0.00,1998.13,
"青花椒松江地中海店","鱼锅伴侣",,"","峨边脆笋",,"餐饮商品","单品",206.00,206.00,0.00,0.00,"份",12.00,2472.00,2472.00,113.24,0.00,2358.76,
"青花椒松江地中海店","单人份鱼_外卖",,"","#现炒香辣干锅鱼+米饭(单人份)#",,"餐饮商品","套餐子商品",0.00,200.00,0.00,200.00,"份",58.00,11600.00,11766.50,6676.21,0.00,5090.29,
"青花椒松江地中海店","手工炸品",,"","摇滚小酥肉",,"餐饮商品","单品",186.00,186.00,0.00,0.00,"份",22.00,4092.00,4089.36,263.35,0.00,3826.01,
"青花椒松江地中海店","鱼锅伴侣",,"115","金针菇",,"餐饮商品","单品",181.00,181.00,0.00,0.00,"份",10.00,1810.00,1805.50,61.78,0.00,1743.72,
"青花椒松江地中海店","鱼锅伴侣",,"","豆腐皮",,"餐饮商品","单品",176.00,176.00,0.00,0.00,"份",8.00,1408.00,1404.64,68.96,0.00,1335.68,
"青花椒松江地中海店","多人份鱼_外卖",,"","#招牌青花椒味(2-3人份)#",,"餐饮商品","单品",156.00,156.00,0.00,0.00,"份",198.00,30888.00,30888.00,11362.97,0.00,19525.03,
"青花椒松江地中海店","鱼锅伴侣",,"113","千页豆腐",,"餐饮商品","单品",147.00,147.00,0.00,0.00,"份",10.00,1470.00,1470.00,72.00,0.00,1398.00,
"青花椒松江地中海店","未分类",,"","#招牌青花椒鱼可乐单人套餐+米饭#",,"","自定义套餐",142.00,142.00,0.00,0.00,"份",64.00,9088.00,9088.00,5014.00,0.00,4074.00,
"青花椒松江地中海店","市场活动",,"","经典品质双人餐-26年1月",,"餐饮套餐商品","套餐",140.00,140.00,0.00,0.00,"份",220.00,30800.00,30800.00,4433.87,0.00,26366.13,
"青花椒松江地中海店","砂锅鱼",,"","招牌青花椒鱼(微麻微辣)(小份活鱼现做)","小份活鱼现做","餐饮商品","套餐子商品",0.00,138.00,0.00,138.00,"份",128.00,17664.00,17904.24,2459.38,0.00,15444.86,
"青花椒松江地中海店","鱼锅伴侣",,"","豆腐皮",,"餐饮商品","套餐子商品",0.00,138.00,0.00,138.00,"份",8.00,1104.00,1115.34,161.44,0.00,953.90,
"青花椒松江地中海店","鱼锅伴侣",,"103","土豆粉",,"餐饮商品","单品",131.00,131.00,0.00,0.00,"份",8.00,1048.00,1042.00,44.86,0.00,997.14,
"青花椒松江地中海店","其他-外",,"","打包盒",,"餐饮商品","单品",129.00,129.00,0.00,0.00,"份",5.00,645.00,645.00,251.77,0.00,393.23,
"青花椒松江地中海店","鱼锅伴侣",,"","四川粉条",,"餐饮商品","单品",124.00,124.00,0.00,0.00,"份",10.00,1240.00,1238.80,71.97,0.00,1166.83,
"青花椒松江地中海店","手工炸品",,"","香辣牛蛙",,"餐饮商品","单品",123.00,123.00,0.00,0.00,"根",22.00,2706.00,2706.00,193.26,0.00,2512.74,
"青花椒松江地中海店","手工炸品",,"","咸蛋黄牛蛙",,"餐饮商品","单品",123.00,123.00,0.00,0.00,"根",22.00,2706.00,2701.60,375.78,0.00,2325.82,
"青花椒松江地中海店","其他-外",,"","打包盒",,"餐饮商品","单品",118.00,118.00,0.00,0.00,"份",3.00,354.00,354.00,155.30,0.00,198.70,
"青花椒松江地中海店","手工炸品-外",,"","#咸蛋黄鸡翅#",,"餐饮商品","单品",112.00,112.00,0.00,0.00,"份",16.00,1792.00,1792.00,927.60,0.00,864.40,
"青花椒松江地中海店","市场活动",,"","必吃烤鱼双人餐C",,"餐饮套餐商品","套餐",111.00,111.00,0.00,0.00,"份",194.00,21534.00,21534.00,4729.12,0.00,16804.88,
"青花椒松江地中海店","单人份鱼_外卖",,"","#现炒香辣干锅鱼+米饭(单人份)#",,"餐饮商品","单品",111.00,111.00,0.00,0.00,"份",58.00,6438.00,6438.00,3383.44,0.00,3054.56,
"青花椒松江地中海店","热菜系列_外卖",,"","#下饭麻辣水煮嫩牛肉+米饭#",,"餐饮商品","单品",110.00,110.00,0.00,0.00,"份",58.00,6380.00,6380.00,3364.62,0.00,3015.38,
"青花椒松江地中海店","热菜系列",,"","香煎鲜虾饼",,"餐饮商品","单品",110.00,110.00,0.00,0.00,"份",39.00,4290.00,4285.32,210.66,0.00,4074.66,
"青花椒松江地中海店","冷菜类",,"","炝拌黄瓜",,"餐饮商品","套餐子商品",0.00,109.00,0.00,109.00,"份",12.00,1308.00,1324.57,290.83,0.00,1033.74,
"青花椒松江地中海店","必吃烤鱼",,"","手工黑豆花",,"餐饮商品","套餐子商品",0.00,108.00,0.00,108.00,"份",12.00,1296.00,1311.64,287.95,0.00,1023.69,
"青花椒松江地中海店","主食点心-外",,"","#经典红糖冰粉#",,"餐饮商品","套餐子商品",0.00,101.00,0.00,101.00,"份",12.00,1212.00,1199.94,677.42,0.00,522.52,
"青花椒松江地中海店","热菜系列_外卖",,"","#爆香成都冒烤鸭+米饭#",,"餐饮商品","单品",99.00,99.00,0.00,0.00,"份",70.00,6930.00,6930.00,4130.59,0.00,2799.41,
"青花椒松江地中海店","冷菜类",,"218","酸辣蕨根粉",,"餐饮商品","单品",95.00,95.00,0.00,0.00,"份",12.00,1140.00,1140.00,61.58,0.00,1078.42,
"青花椒松江地中海店","砂锅鱼",,"","招牌青花椒鱼(微麻微辣)(小份手工去刺)","小份手工去刺","餐饮商品","单品",93.00,93.00,0.00,0.00,"份",148.00,13764.00,13746.24,475.34,0.00,13270.90,
"青花椒松江地中海店","外卖套餐",,"","#干锅无刺黑鱼可乐套餐#",,"餐饮套餐商品","套餐",92.00,92.00,0.00,0.00,"份",64.00,5888.00,5888.00,3235.36,0.00,2652.64,
"青花椒松江地中海店","鱼锅伴侣",,"102","年糕",,"餐饮商品","单品",90.00,90.00,0.00,0.00,"份",8.00,720.00,720.00,43.26,0.00,676.74,
"青花椒松江地中海店","乐山炸串",,"","卤炸牛肉串",,"餐饮商品","单品",86.00,86.00,0.00,0.00,"份",18.00,1548.00,1540.44,46.42,0.00,1494.02,
"青花椒松江地中海店","主食甜品点心",,"","儿童套餐A",,"餐饮商品","赠品",85.00,85.00,0.00,0.00,"份",18.00,1530.00,0.00,0.00,0.00,0.00,
"青花椒松江地中海店","未分类",,"","#招牌青花椒味单人份鱼锅+米饭+经典红糖冰粉#",,"","自定义套餐",85.00,85.00,0.00,0.00,"份",70.00,5950.00,5950.00,3180.79,0.00,2769.21,
"青花椒松江地中海店","热菜系列_外卖",,"","#成都冒烤鸭(单人份)#",,"餐饮商品","单品",82.00,82.00,0.00,0.00,"份",70.00,5740.00,5740.00,3376.44,0.00,2363.56,
"青花椒松江地中海店","酒水&饮料",,"","烤米浆儿",,"餐饮商品","套餐子商品",0.00,82.00,0.00,82.00,"扎",18.00,1476.00,1526.54,203.27,0.00,1323.27,
"青花椒松江地中海店","手工炸品",,"","双味包浆豆腐",,"餐饮商品","单品",81.00,81.00,0.00,0.00,"份",18.00,1458.00,1458.00,100.05,0.00,1357.95,
"青花椒松江地中海店","鱼锅伴侣",,"","脆山药",,"餐饮商品","单品",79.00,79.00,0.00,0.00,"份",10.00,790.00,790.00,30.72,0.00,759.28,
"青花椒松江地中海店","鱼锅伴侣-外",,"","#峨边脆笋#",,"餐饮商品","单品",77.00,77.00,0.00,0.00,"份",12.00,924.00,924.00,399.81,0.00,524.19,
"青花椒松江地中海店","热菜系列",,"","砂锅肉沫豆腐",,"餐饮商品","单品",77.00,77.00,0.00,0.00,"份",26.00,2002.00,1992.64,79.69,0.00,1912.95,
"青花椒松江地中海店","热菜系列",,"","南乳蹄花鸡爪煲",,"餐饮商品","套餐子商品",0.00,75.00,0.00,75.00,"份",48.00,3600.00,3624.96,459.27,0.00,3165.69,
"青花椒松江地中海店","鱼锅伴侣-外",,"","#娃娃菜#",,"餐饮商品","单品",75.00,75.00,0.00,0.00,"份",8.00,600.00,600.00,260.07,0.00,339.93,
"青花椒松江地中海店","手工炸品",,"","红糖夹心糍粑",,"餐饮商品","套餐子商品",0.00,75.00,0.00,75.00,"份",18.00,1350.00,1359.26,172.23,0.00,1187.03,
"青花椒松江地中海店","市场活动",,"","经典品质多人餐-26年1月",,"餐饮套餐商品","套餐",75.00,75.00,0.00,0.00,"份",340.00,25500.00,25500.00,3231.23,0.00,22268.77,
"青花椒松江地中海店","手工炸品",,"","咸蛋黄鸡翅(4个)","4个","餐饮商品","单品",74.00,74.00,0.00,0.00,"份",29.00,2146.00,2142.52,153.12,0.00,1989.40,
"青花椒松江地中海店","鱼锅伴侣",,"","鲜绣球菌",,"餐饮商品","单品",74.00,74.00,0.00,0.00,"份",12.00,888.00,888.00,55.95,0.00,832.05,
"青花椒松江地中海店","鱼锅伴侣-外",,"","#豆腐皮#",,"餐饮商品","单品",71.00,71.00,0.00,0.00,"份",8.00,568.00,568.00,257.24,0.00,310.76,
"青花椒松江地中海店","鱼锅伴侣-外",,"","#四川川粉#",,"餐饮商品","单品",70.00,70.00,0.00,0.00,"份",10.00,700.00,700.00,304.16,0.00,395.84,
"青花椒松江地中海店","未分类",,"","需要餐具",,"","自定义单品",69.00,69.00,0.00,0.00,"份",0.10,6.90,6.90,2.47,0.00,4.43,
"青花椒松江地中海店","其他-外",,"","打包盒",,"餐饮商品","单品",69.00,69.00,0.00,0.00,"份",4.50,310.50,310.50,154.05,0.00,156.45,
"青花椒松江地中海店","招牌砂锅鱼-外",,"","#招牌青花椒味(小份)#",,"餐饮商品","单品",67.00,67.00,0.00,0.00,"份",158.00,10586.00,10586.00,4090.72,0.00,6495.28,
"青花椒松江地中海店","冷菜类",,"","口水鸡",,"餐饮商品","单品",66.00,66.00,0.00,0.00,"份",32.00,2112.00,2112.00,110.36,0.00,2001.64,
"青花椒松江地中海店","招牌砂锅鱼-外",,"","#古法秘制酸菜味(单人份)#",,"餐饮商品","单品",65.00,65.00,0.00,0.00,"份",58.00,3770.00,3770.00,1864.63,0.00,1905.37,
"青花椒松江地中海店","砂锅鱼",,"","招牌青花椒鱼(微麻微辣)(大份活鱼现做)","大份活鱼现做","餐饮商品","套餐子商品",0.00,65.00,0.00,65.00,"份",168.00,10920.00,10999.05,1398.46,0.00,9600.59,
"青花椒松江地中海店","必吃烤鱼",,"","招牌青花椒味烤鱼(约2.4斤)","约2.4斤","餐饮商品","套餐子商品",0.00,64.00,0.00,64.00,"份",128.00,8192.00,8320.27,1824.78,0.00,6495.49,
"青花椒松江地中海店","鱼锅伴侣-外",,"","#莴笋#",,"餐饮商品","单品",64.00,64.00,0.00,0.00,"份",10.00,640.00,640.00,267.55,0.00,372.45,
"青花椒松江地中海店","单人份鱼_外卖",,"","#营养多C番茄味(单人份)+米饭#",,"餐饮商品","单品",63.00,63.00,0.00,0.00,"份",58.00,3654.00,3654.00,1753.43,0.00,1900.57,
"青花椒松江地中海店","热菜系列",,"","金牌蒜蓉粉丝虾仁",,"餐饮商品","单品",63.00,63.00,0.00,0.00,"份",42.00,2646.00,2629.62,135.22,0.00,2494.40,
"青花椒松江地中海店","手工炸品",,"","红糖夹心糍粑",,"餐饮商品","单品",61.00,61.00,0.00,0.00,"份",18.00,1098.00,1095.84,54.92,0.00,1040.92,
"青花椒松江地中海店","砂锅鱼",,"","招牌青花椒鱼(微麻微辣)(大份手工去刺)","大份手工去刺","餐饮商品","单品",60.00,60.00,0.00,0.00,"份",188.00,11280.00,11280.00,308.79,0.00,10971.21,
"青花椒松江地中海店","特色小炒-外",,"","#暖冬鱼羊鲜+米饭(单人份)#",,"餐饮商品","单品",59.00,59.00,0.00,0.00,"份",58.00,3422.00,3422.00,1667.92,0.00,1754.08,
"青花椒松江地中海店","招牌飞饼",,"507","葱花飞饼",,"餐饮商品","单品",59.00,59.00,0.00,0.00,"个",20.00,1180.00,1180.00,46.52,0.00,1133.48,
"青花椒松江地中海店","必吃烤鱼",,"","招牌青花椒味烤鱼(约2.4斤)","约2.4斤","餐饮商品","单品",58.00,58.00,0.00,0.00,"份",128.00,7424.00,7424.00,266.95,0.00,7157.05,
"青花椒松江地中海店","鱼锅伴侣-外",,"","#金针菇#",,"餐饮商品","单品",57.00,57.00,0.00,0.00,"份",10.00,570.00,570.00,240.72,0.00,329.28,
"青花椒松江地中海店","未分类",,"","#古法秘制酸菜味(单人份)+米饭#",,"","自定义单品",56.00,56.00,0.00,0.00,"份",58.00,3248.00,3248.00,1619.37,0.00,1628.63,
"青花椒松江地中海店","热菜系列",,"","鲜腐竹杭白菜",,"餐饮商品","单品",55.00,55.00,0.00,0.00,"份",22.00,1210.00,1210.00,33.06,0.00,1176.94,
"青花椒松江地中海店","酒水&饮料",,"605","可口可乐",,"餐饮商品","单品",53.00,53.00,0.00,0.00,"听",6.00,318.00,318.00,29.33,0.00,288.67,
"青花椒松江地中海店","热菜系列_外卖",,"","#爆香成都冒烤鸭+米饭#",,"餐饮商品","套餐子商品",0.00,53.00,0.00,53.00,"份",58.00,3074.00,3455.85,2076.52,0.00,1379.33,
"青花椒松江地中海店","酒水&饮料",,"","百威啤酒",,"餐饮商品","单品",52.00,52.00,0.00,0.00,"瓶",12.00,624.00,624.00,29.55,0.00,594.45,
"青花椒松江地中海店","单人份鱼_外卖",,"","#招牌青花椒味(单人份)#",,"餐饮商品","单品",52.00,52.00,0.00,0.00,"份",45.80,2381.60,2381.60,909.65,0.00,1471.95,
"青花椒松江地中海店","外卖套餐",,"","#干锅无刺黑鱼配时蔬套餐#",,"餐饮套餐商品","套餐",52.00,52.00,0.00,0.00,"份",80.00,4160.00,4160.00,2439.88,0.00,1720.12,
"青花椒松江地中海店","其他-外",,"","打包盒",,"餐饮商品","单品",51.00,51.00,0.00,0.00,"份",6.00,306.00,306.00,115.21,0.00,190.79,
"青花椒松江地中海店","饮料-外",,"","#鸿运红枣茶#",,"餐饮商品","套餐子商品",0.00,50.00,0.00,50.00,"份",6.00,300.00,300.00,176.80,0.00,123.20,
"青花椒松江地中海店","招牌飞饼",,"503","榴莲飞饼",,"餐饮商品","单品",50.00,50.00,0.00,0.00,"个",28.00,1400.00,1400.00,69.78,0.00,1330.22,
"青花椒松江地中海店","砂锅鱼",,"","营养多C番茄鱼(小份活鱼现做)","小份活鱼现做","餐饮商品","单品",50.00,50.00,0.00,0.00,"份",128.00,6400.00,6384.64,144.84,0.00,6239.80,
"青花椒松江地中海店","冷菜类",,"","捞汁花甲",,"餐饮商品","单品",50.00,50.00,0.00,0.00,"份",22.00,1100.00,1097.36,40.57,0.00,1056.79,
"青花椒松江地中海店","鱼锅伴侣-外",,"","#土豆粉#",,"餐饮商品","单品",50.00,50.00,0.00,0.00,"份",8.00,400.00,400.00,175.79,0.00,224.21,
"青花椒松江地中海店","外卖套餐",,"","#干锅无刺黑鱼鸿运套餐#",,"餐饮套餐商品","套餐",50.00,50.00,0.00,0.00,"份",64.00,3200.00,3200.00,1885.83,0.00,1314.17,
"青花椒松江地中海店","冷菜-外",,"","#口水鸡#",,"餐饮商品","单品",49.00,49.00,0.00,0.00,"份",22.00,1078.00,1078.00,499.55,0.00,578.45,
"青花椒松江地中海店","鱼锅伴侣-外",,"","#千叶豆腐#",,"餐饮商品","单品",48.00,48.00,0.00,0.00,"份",10.00,480.00,480.00,213.98,0.00,266.02,
"青花椒松江地中海店","单人份鱼_外卖",,"","#营养多C番茄味(单人份)#",,"餐饮商品","单品",48.00,48.00,0.00,0.00,"份",58.00,2784.00,2784.00,1280.20,0.00,1503.80,
"青花椒松江地中海店","热菜系列",,"","南乳蹄花鸡爪煲",,"餐饮商品","单品",47.00,47.00,0.00,0.00,"份",48.00,2256.00,2256.00,124.05,0.00,2131.95,
"青花椒松江地中海店","招牌飞饼",,"506","菠萝飞饼",,"餐饮商品","单品",47.00,47.00,0.00,0.00,"个",25.00,1175.00,1175.00,64.92,0.00,1110.08,
"青花椒松江地中海店","砂锅鱼",,"","美鱼美蛙(活鱼现做)","活鱼现做","餐饮商品","单品",46.00,46.00,0.00,0.00,"份",138.00,6348.00,6327.30,349.14,0.00,5978.16,
"青花椒松江地中海店","其他-外",,"","打包盒",,"餐饮商品","单品",46.00,46.00,0.00,0.00,"份",4.00,184.00,184.00,76.20,0.00,107.80,
"青花椒松江地中海店","乐山炸串",,"","乐山把把串",,"餐饮商品","单品",45.00,45.00,0.00,0.00,"份",36.00,1620.00,1620.00,78.97,0.00,1541.03,
"青花椒松江地中海店","乐山炸串",,"","卤炸掌中宝",,"餐饮商品","单品",44.00,44.00,0.00,0.00,"份",18.00,792.00,789.84,27.56,0.00,762.28,
"青花椒松江地中海店","热菜系列",,"","白灼生菜",,"餐饮商品","单品",43.00,43.00,0.00,0.00,"份",18.00,774.00,774.00,32.38,0.00,741.62,
"青花椒松江地中海店","其他_外卖",,"","#无需餐具#",,"餐饮商品","单品",43.00,43.00,0.00,0.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒松江地中海店","多人份鱼_外卖",,"","#招牌青花椒味(小份)#",,"餐饮商品","单品",42.00,42.00,0.00,0.00,"份",158.00,6636.00,6636.00,2408.11,0.00,4227.89,
"青花椒松江地中海店","鱼锅伴侣-外",,"","#脆山药#",,"餐饮商品","单品",42.00,42.00,0.00,0.00,"份",10.00,420.00,420.00,176.99,0.00,243.01,
"青花椒松江地中海店","热菜系列_外卖",,"","#白灼生菜#",,"餐饮商品","套餐子商品",0.00,42.00,0.00,42.00,"份",18.00,756.00,882.34,480.15,0.00,402.19,
