,,,,,,,,,,"采购入库明细报表",,,,,,,,,,,
"门店名称:九记·東門口",,,,,,,,,,,,,,,,,,,,,
"查询条件:总部/门店:[九记·東門口;店铺编码：CC000010045,東門口温州店;店铺编码：CS009040522,(闭店)東門口上海中庚漫游城店;店铺编码：CS009040523,東門口桐乡万象汇店;店铺编码：CS009054282,東門口武林店;店铺编码：CS003031459,東門口奥体店;店铺编码：CS003030504,東門口苏州店;店铺编码：CS009039921,(闭店)炎合里中国北方菜;店铺编码：CS011000128,(闭店)炎合里金华永盛购物中心店;店铺编码：CS009035567,東門口远洋店;店铺编码：CS003021468,(闭店)东门口96店;店铺编码：CS003025461,東門口杭州滨江龙湖店;店铺编码：CS009051886,東門口无锡店;店铺编码：CS009050468,焱合里自助火锅文一路店;店铺编码：CS009034590,東門口金华世贸店;店铺编码：CS009037775,京熹顺杭州金沙店;店铺编码：CS009053371,東門口富阳店;店铺编码：CS009049555,東門口上海西郊百联店;店铺编码：CS009050467,巷口锅香文一路店;店铺编码：CS009058665,東門口501店;店铺编码：CS009040508,華門新京菜中国茶(欧美广场EFC店);店铺编码：CS009035566,小蒸娘老杭州萧山蒸菜;店铺编码：CS009057694,東門口啦啦宝都店;店铺编码：CS009040524,京熹顺南京店;店铺编码：CS009053417]; 单据状态:全部; 供应商:全部; 入库仓库:全部; 日期类型:单据业务日期; 日期范围:[""2026-02-01"",""2026-02-28""]; 查询条件:",,,,,,,,,,,,,,,,,,,,,
"店铺名称","单号","单据业务日期","单据操作日期","状态","入库仓库","供应商","原料分类","原料条形码","原料名称","规格","入库单位","入库数量","计价单位","单价(元)","金额(元)","税率(%)","不含税单价(元)","不含税金额(元)","税额(元)","整单备注",
"東門口奥体店","20260224000032	","2026-02-22","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000023328	","刀切馒头","","个",40.00,"个",0.60,24.00,0,0.60,24.00,0.00,"",
"東門口奥体店","20260224000032	","2026-02-22","2026-02-24","已收货","奥体店仓库","御嘉供应商","水果","2000000023397	","橘子","斤","斤",20.00,"斤",3.60,72.00,0,3.60,72.00,0.00,"",
"東門口奥体店","20260224000032	","2026-02-22","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000023601	","豌豆苗","","盒",2.00,"盒",6.60,13.20,0,6.60,13.20,0.00,"",
"東門口奥体店","20260224000032	","2026-02-22","2026-02-24","已收货","奥体店仓库","御嘉供应商","调料及自助小料","2000000000831	","生粉","","包",2.00,"包",7.00,14.00,0,7.00,14.00,0.00,"",
"東門口奥体店","20260224000032	","2026-02-22","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000020174	","青菜","","斤",5.00,"斤",2.70,13.50,0,2.70,13.50,0.00,"",
"東門口奥体店","20260224000032	","2026-02-22","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000017204	","莲藕","","斤",3.00,"斤",4.00,12.00,0,4.00,12.00,0.00,"",
"東門口奥体店","20260224000032	","2026-02-22","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000000329	","茼蒿","","斤",5.10,"斤",4.20,21.42,0,4.20,21.42,0.00,"",
"東門口奥体店","20260224000032	","2026-02-22","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000015811	","绿豆芽","","斤",6.00,"斤",1.30,7.80,0,1.30,7.80,0.00,"",
"東門口奥体店","20260224000032	","2026-02-22","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000000237	","生菜","","斤",6.00,"斤",3.50,21.00,0,3.50,21.00,0.00,"",
"東門口奥体店","20260224000032	","2026-02-22","2026-02-24","已收货","奥体店仓库","御嘉供应商","调料及自助小料","2000000006499	","大地鱼干","","斤",1.00,"斤",45.00,45.00,0,45.00,45.00,0.00,"",
"東門口奥体店","20260224000032	","2026-02-22","2026-02-24","已收货","低值易耗品专用仓","御嘉供应商","低值易耗品","2000000019024	","纯净大桶水","","桶",2.00,"桶",18.00,36.00,0,18.00,36.00,0.00,"",
"東門口奥体店","20260224000033	","2026-02-23","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000000299	","黄瓜","","斤",3.00,"斤",4.50,13.50,0,4.50,13.50,0.00,"",
"東門口奥体店","20260224000033	","2026-02-23","2026-02-24","已收货","奥体店仓库","御嘉供应商","调料及自助小料","2000000000695	","大豆油","","桶",2.00,"桶",52.00,104.00,0,52.00,104.00,0.00,"",
"東門口奥体店","20260224000033	","2026-02-23","2026-02-24","已收货","奥体店仓库","御嘉供应商","调料及自助小料","2000000016962	","古越龙山五年","","瓶",2.00,"瓶",15.00,30.00,0,15.00,30.00,0.00,"",
"東門口奥体店","20260224000033	","2026-02-23","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000020174	","青菜","","斤",9.00,"斤",2.70,24.30,0,2.70,24.30,0.00,"",
"東門口奥体店","20260224000033	","2026-02-23","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000000329	","茼蒿","","斤",3.20,"斤",4.20,13.44,0,4.20,13.44,0.00,"",
"東門口奥体店","20260224000033	","2026-02-23","2026-02-24","已收货","低值易耗品专用仓","御嘉供应商","低值易耗品","2000000019024	","纯净大桶水","","桶",2.00,"桶",18.00,36.00,0,18.00,36.00,0.00,"",
"東門口奥体店","20260224000033	","2026-02-23","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000000411	","土豆","","斤",6.00,"斤",1.60,9.60,0,1.60,9.60,0.00,"",
"東門口奥体店","20260224000033	","2026-02-23","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000023328	","刀切馒头","","个",30.00,"个",0.60,18.00,0,0.60,18.00,0.00,"",
"東門口奥体店","20260224000033	","2026-02-23","2026-02-24","已收货","奥体店仓库","御嘉供应商","水果","2000000023397	","橘子","斤","斤",15.00,"斤",3.60,54.00,0,3.60,54.00,0.00,"",
"東門口奥体店","20260224000033	","2026-02-23","2026-02-24","已收货","低值易耗品专用仓","御嘉供应商","低值易耗品","2000000001517	","干冰","","桶",1.00,"桶",35.00,35.00,0,35.00,35.00,0.00,"",
"東門口奥体店","20260224000034	","2026-02-24","2026-02-24","已收货","奥体店仓库","御嘉供应商","调料及自助小料","2000000010878	","藤椒油","","瓶",1.00,"瓶",28.00,28.00,0,28.00,28.00,0.00,"",
"東門口奥体店","20260224000034	","2026-02-24","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000023601	","豌豆苗","","盒",2.00,"盒",6.60,13.20,0,6.60,13.20,0.00,"",
"東門口奥体店","20260224000034	","2026-02-24","2026-02-24","已收货","奥体店仓库","御嘉供应商","水果","2000000023397	","橘子","斤","斤",20.00,"斤",3.50,70.00,0,3.50,70.00,0.00,"",
"東門口奥体店","20260224000034	","2026-02-24","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000015811	","绿豆芽","","斤",3.00,"斤",1.30,3.90,0,1.30,3.90,0.00,"",
"東門口奥体店","20260224000034	","2026-02-24","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000000411	","土豆","","斤",8.00,"斤",1.60,12.80,0,1.60,12.80,0.00,"",
"東門口奥体店","20260224000034	","2026-02-24","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000000305	","娃娃菜","","包",10.00,"包",6.50,65.00,0,6.50,65.00,0.00,"",
"東門口奥体店","20260224000034	","2026-02-24","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000000329	","茼蒿","","斤",3.10,"斤",4.20,13.02,0,4.20,13.02,0.00,"",
"東門口奥体店","20260224000034	","2026-02-24","2026-02-24","已收货","奥体店仓库","御嘉供应商","调料及自助小料","2000000000381	","大葱","","斤",5.00,"斤",4.30,21.50,0,4.30,21.50,0.00,"",
"東門口奥体店","20260224000034	","2026-02-24","2026-02-24","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000011080	","西红柿","","斤",3.00,"斤",5.50,16.50,0,5.50,16.50,0.00,"",
"東門口奥体店","20260224000035	","2026-02-24","2026-02-24","已收货","低值易耗品专用仓","御嘉供应商","员工餐","2000000010625	","当日员工餐合计","","批",1.00,"批",71.30,71.30,0,71.30,71.30,0.00,"",
"東門口奥体店","20260224000036	","2026-02-23","2026-02-24","已收货","奥体店仓库","自采","鲜肉冻品类","2000000015958	","吊龙（犇犇牛）","","斤",4.60,"斤",0.00,0.00,0,0.00,0.00,0.00,"",
"東門口奥体店","20260224000036	","2026-02-23","2026-02-24","已收货","奥体店仓库","自采","鲜肉冻品类","2000000023588	","板腱（匙柄）（犇犇牛）","","斤",4.70,"斤",14.20,66.74,0,14.20,66.74,0.00,"",
"東門口奥体店","20260224000001	","2026-02-25","2026-02-25","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（调料、自助小料）","2000000017143	","菌菇酱调味料（总仓）","454g/包","包",2.00,"包",16.00,32.00,0,16.00,32.00,0.00,"",
"東門口奥体店","20260224000001	","2026-02-25","2026-02-25","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000002750	","脆肚（总仓）","","斤",10.00,"斤",33.00,330.00,0,33.00,330.00,0.00,"",
"東門口奥体店","20260224000001	","2026-02-25","2026-02-25","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（其他）","2000000009476	","黑豆花（总仓）","","盒",15.00,"盒",6.00,90.00,0,6.00,90.00,0.00,"",
"東門口奥体店","20260224000001	","2026-02-25","2026-02-25","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000000695	","高钙砖（总仓）","","斤",12.00,"斤",45.00,540.00,0,45.00,540.00,0.00,"",
"東門口奥体店","20260224000001	","2026-02-25","2026-02-25","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000011493	","羊霖球（总仓）","","斤",26.00,"斤",40.00,1040.00,0,40.00,1040.00,0.00,"",
"東門口奥体店","20260224000001	","2026-02-25","2026-02-25","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000010755	","羔羊肉卷（总仓）","","斤",100.00,"斤",42.00,4200.00,0,42.00,4200.00,0.00,"",
"東門口奥体店","20260224000001	","2026-02-25","2026-02-25","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000016238	","羊后腿小卷(总仓)","3斤1卷","斤",30.00,"斤",42.00,1260.00,0,42.00,1260.00,0.00,"",
"東門口奥体店","20260224000001	","2026-02-25","2026-02-25","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000016481	","猪梅肉卷（总仓）","5斤/卷","斤",8.70,"斤",0.00,0.00,0,0.00,0.00,0.00,"",
"東門口奥体店","20260224000001	","2026-02-25","2026-02-25","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000013817	","美肥IBF","斤","斤",7.30,"斤",35.50,259.15,0,35.50,259.15,0.00,"",
"東門口奥体店","20260224000001	","2026-02-25","2026-02-25","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000016245	","羊排肉(总仓)","","斤",8.80,"斤",42.00,369.60,0,42.00,369.60,0.00,"",
"東門口奥体店","20260224000001	","2026-02-25","2026-02-25","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（其他）","2000000024554	","拉丝奶酪饼(总仓)","190g/40包/箱","包",5.00,"包",0.00,0.00,0,0.00,0.00,0.00,"",
"東門口奥体店","20260224000001	","2026-02-25","2026-02-25","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（调料、自助小料）","2000000003085	","麻酱（总仓）","","斤",40.00,"斤",9.00,360.00,0,9.00,360.00,0.00,"",
"東門口奥体店","20260225000028	","2026-02-25","2026-02-27","已收货","奥体店仓库","御嘉供应商","调料及自助小料","2000000018317	","冰糖菊","","朵",2.00,"朵",5.00,10.00,0,5.00,10.00,0.00,"",
"東門口奥体店","20260225000028	","2026-02-25","2026-02-27","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000000411	","土豆","","斤",5.00,"斤",1.60,8.00,0,1.60,8.00,0.00,"",
"東門口奥体店","20260225000028	","2026-02-25","2026-02-27","已收货","奥体店仓库","御嘉供应商","水果","2000000023397	","橘子","斤","斤",15.00,"斤",3.50,52.50,0,3.50,52.50,0.00,"",
"東門口奥体店","20260225000028	","2026-02-25","2026-02-27","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000000497	","平菇","","斤",2.00,"斤",4.80,9.60,0,4.80,9.60,0.00,"",
"東門口奥体店","20260225000028	","2026-02-25","2026-02-27","已收货","奥体店仓库","御嘉供应商","调料及自助小料","2000000017099	","绿尖椒","","斤",1.50,"斤",3.50,5.25,0,3.50,5.25,0.00,"",
"東門口奥体店","20260225000028	","2026-02-25","2026-02-27","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000000305	","娃娃菜","","包",3.00,"包",6.50,19.50,0,6.50,19.50,0.00,"",
"東門口奥体店","20260225000028	","2026-02-25","2026-02-27","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000000329	","茼蒿","","斤",4.00,"斤",4.20,16.80,0,4.20,16.80,0.00,"",
"東門口奥体店","20260225000028	","2026-02-25","2026-02-27","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000000299	","黄瓜","","斤",2.00,"斤",4.50,9.00,0,4.50,9.00,0.00,"",
"東門口奥体店","20260225000028	","2026-02-25","2026-02-27","已收货","奥体店仓库","御嘉供应商","调料及自助小料","2000000011141	","香菜","","斤",2.00,"斤",10.50,21.00,0,10.50,21.00,0.00,"",
"東門口奥体店","20260225000028	","2026-02-25","2026-02-27","已收货","奥体店仓库","御嘉供应商","调料及自助小料","2000000000381	","大葱","","斤",6.00,"斤",4.30,25.80,0,4.30,25.80,0.00,"",
"東門口奥体店","20260225000028	","2026-02-25","2026-02-27","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000000237	","生菜","","斤",2.00,"斤",3.50,7.00,0,3.50,7.00,0.00,"",
"東門口奥体店","20260225000028	","2026-02-25","2026-02-27","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000020174	","青菜","","斤",3.00,"斤",2.70,8.10,0,2.70,8.10,0.00,"",
"東門口奥体店","20260225000029	","2026-02-25","2026-02-27","已收货","低值易耗品专用仓","御嘉供应商","员工餐","2000000010625	","当日员工餐合计","","批",1.00,"批",105.14,105.14,0,105.14,105.14,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（调料、自助小料）","2000000003085	","麻酱（总仓）","","斤",40.00,"斤",9.00,360.00,0,9.00,360.00,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（调料、自助小料）","2000000014289	","新一代辣椒节(总仓)","2斤1包","斤",2.00,"斤",31.00,62.00,0,31.00,62.00,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（调料、自助小料）","2000000017433	","青椒火锅底料（总仓）","250g/60包/箱","包",5.00,"包",10.00,50.00,0,10.00,50.00,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（调料、自助小料）","2000000001487	","水晶甜蒜（总仓）","","斤",60.00,"桶",216.00,432.00,0,216.00,432.00,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（其他）","2000000009476	","黑豆花（总仓）","","盒",15.00,"盒",6.00,90.00,0,6.00,90.00,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（其他）","2000000009568	","冻黑豆腐（总仓）","","袋",1.00,"袋",40.00,40.00,0,40.00,40.00,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（其他）","2000000011516	","贡菜（总仓）","","斤",2.00,"斤",64.00,128.00,0,64.00,128.00,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（其他）","2000000023564	","巨无霸蟹柳(总仓)","1kg/10包/箱","包",1.00,"包",0.00,0.00,0,0.00,0.00,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000014555	","鲜毛肚（总仓）","斤","斤",18.60,"斤",35.00,651.00,0,35.00,651.00,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（其他）","2000000001043	","麻酱烧饼（总仓）","","盒",10.00,"盒",12.00,120.00,0,12.00,120.00,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000016238	","羊后腿小卷(总仓)","3斤1卷","斤",15.00,"斤",42.00,630.00,0,42.00,630.00,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000017105	","极佳翼板肉（总仓）","5-7斤1块","斤",6.30,"斤",107.00,674.10,0,107.00,674.10,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000022758	","冷鲜鸭肠(总仓)","200g/50包/箱","包",5.00,"包",6.00,30.00,0,6.00,30.00,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000000541	","牛眼肉（总仓））","","斤",8.60,"斤",48.00,412.80,0,48.00,412.80,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000016153	","鑫隆铂金肥牛（总仓）","7.2一块","斤",7.20,"斤",25.00,180.00,0,25.00,180.00,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000016245	","羊排肉(总仓)","","斤",8.70,"斤",42.00,365.40,0,42.00,365.40,0.00,"",
"東門口奥体店","20260226000002	","2026-02-27","2026-02-26","已收货","奥体店仓库","总部(东门口供货专用仓)","总仓（肉类）","2000000013817	","美肥IBF","斤","斤",12.90,"斤",35.50,457.95,0,35.50,457.95,0.00,"",
"東門口奥体店","20260227000031	","2026-02-26","2026-02-27","已收货","奥体店仓库","御嘉供应商","调料及自助小料","2000000018317	","冰糖菊","","朵",1.00,"朵",5.00,5.00,0,5.00,5.00,0.00,"",
"東門口奥体店","20260227000031	","2026-02-26","2026-02-27","已收货","奥体店仓库","御嘉供应商","调料及自助小料","2000000003672	","冰糖","","斤",1.00,"斤",6.00,6.00,0,6.00,6.00,0.00,"",
"東門口奥体店","20260227000031	","2026-02-26","2026-02-27","已收货","奥体店仓库","御嘉供应商","水吧原料","2000000013503	","去皮板栗","","斤",1.00,"斤",15.00,15.00,0,15.00,15.00,0.00,"",
"東門口奥体店","20260227000031	","2026-02-26","2026-02-27","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000006086	","盐渍海带","","件",1.00,"件",22.00,22.00,0,22.00,22.00,0.00,"",
"東門口奥体店","20260227000031	","2026-02-26","2026-02-27","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000014074	","蝴蝶面","","包",3.00,"包",16.50,49.50,0,16.50,49.50,0.00,"",
"東門口奥体店","20260227000031	","2026-02-26","2026-02-27","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000023601	","豌豆苗","","盒",2.00,"盒",6.60,13.20,0,6.60,13.20,0.00,"",
"東門口奥体店","20260227000031	","2026-02-26","2026-02-27","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000000497	","平菇","","斤",3.00,"斤",4.80,14.40,0,4.80,14.40,0.00,"",
"東門口奥体店","20260227000031	","2026-02-26","2026-02-27","已收货","奥体店仓库","御嘉供应商","蔬菜、面点","2000000009780	","去皮玉米","","斤",5.30,"斤",4.80,25.44,0,4.80,25.44,0.00,"",
